STA_LOC,RENT_ID,RENT_NO,RENT_NM,RENT_ID_NM,HOLD_NUM,STA_ADD1,STA_ADD2,STA_LAT,STA_LONG,START_INDEX,END_INDEX,RNUM
서초구,ST-1166,02274,양재시민의숲역 3번출구,2274. 양재시민의숲역 3번출구,10,서울특별시 서초구 양재동 316-10,,37.46924210,127.03982544,0,0,161
서초구,ST-1167,02275,염곡치안센터 건너편,2275. 염곡치안센터 건너편,5,서울특별시 서초구 헌릉로 73 서초경찰서 염곡치안센터,,37.46149445,127.04907227,0,0,162
서초구,ST-1168,02276,영동1교 (양재천근린공원),2276. 영동1교 (양재천근린공원),10,서울특별시 서초구 양재동 261-20,,37.47387695,127.03903198,0,0,163
서초구,ST-1169,02277,길마중4교 하부,2277. 길마중4교 하부,10,서울특별시 서초구 잠원동 86,,37.51483917,127.01560211,0,0,164
종로구,ST-117,00301,경복궁역 7번출구 앞,301. 경복궁역 7번출구 앞,20,서울특별시 종로구 사직로 지하130,경복궁역 7번출구 앞,37.57579422,126.97145081,0,0,165
강남구,ST-1170,02361,압구정역 교차로,2361. 압구정역 교차로,10,서울특별시 강남구 신사동 580-7,압구정역 교차로,37.52684402,127.02825928,0,0,166
강남구,ST-1171,02362,신사동 가로수길 입구,2362. 신사동 가로수길 입구,10,서울특별시 강남구 신사동 501-5,신사동 가로수길 입구,37.51763535,127.02245331,0,0,167
강남구,ST-1172,02363,강남 을지병원 교차로,2363. 강남 을지병원 교차로,15,서울특별시 강남구 도산대로 172,,37.51913834,127.02751923,0,0,168
강남구,ST-1173,02364,도산공원교차로,2364. 도산공원교차로,10,서울특별시 강남구 도산대로 229 ,도산대로 렉서스 앞,37.52124023,127.03189850,0,0,169
강남구,ST-1174,02365,K+ 타워 앞,2365. K+ 타워 앞,15,서울특별시 강남구 도산대로 333 ,K+ 타워 앞,37.52330017,127.03847504,0,0,170
강남구,ST-1177,02368,도곡동 경남아파트 건너편,2368. 도곡동 경남아파트 건너편,7,서울특별시 강남구 도곡동 874-1,도곡동 경남아파트 건너편,37.48934174,127.04129791,0,0,171
강남구,ST-1178,02369,KT선릉타워,2369. KT선릉타워,20,서울특별시 강남구 대치동 1011,KT선릉타워,37.50542831,127.05287170,0,0,172
강남구,ST-1179,02370,한티역 3번출구,2370. 한티역 3번출구,10,서울특별시 강남구 대치동 1026,한티역 3번출구,37.49655151,127.05429840,0,0,173
종로구,ST-118,00302,경복궁역 6번출구 뒤,302. 경복궁역 6번출구 뒤,12,서울특별시 종로구 새문안로5가길 38-1 구두수선대,,37.57561493,126.97289276,0,0,174
강남구,ST-1180,02371,한국우편사업진흥원,2371. 한국우편사업진흥원,6,서울특별시 강남구 언주로 651,한국우편사업진흥원,37.51474762,127.03513336,0,0,175
강남구,ST-1181,02372,대치역 사거리,2372. 대치역 사거리,10,서울특별시 강남구 삼성로 156 ,대치역 사거리,37.49449921,127.06379700,0,0,176
강남구,ST-1182,02373,개포동역 사거리,2373. 개포동역 사거리,20,서울특별시 강남구 개포동 181-3,개포동역 사거리,37.48927689,127.06557465,0,0,177
강남구,ST-1184,02375,수서역 1번출구 앞,2375. 수서역 1번출구 앞,14,서울특별시 강남구 수서동 728,수서역 1번출구 앞,37.48735046,127.10099792,0,0,178
강남구,ST-1185,02376,수서역 6번출구 앞,2376. 수서역 6번출구 앞,14,서울특별시 강남구 수서동 740,수서역 6번출구 앞,37.48677826,127.10051727,0,0,179
강남구,ST-1186,02377,수서역 5번출구,2377. 수서역 5번출구,9,서울특별시 강남구 광평로 276-3,,37.48735046,127.10232544,0,0,180
서대문구,ST-1188,03100,북성초교,3100. 북성초교,8,서울특별시 서대문구 신촌로 235-1,북성초교,37.55739594,126.95216370,0,0,181
서대문구,ST-1189,03101,서대문구청,3101. 서대문구청,15,서울특별시 서대문구 연희로 242,서대문구청,37.57838058,126.93609619,0,0,182
종로구,ST-119,00303,광화문역 1번출구 앞,303. 광화문역 1번출구 앞,8,서울특별시 종로구 세종대로 지하189,세종로공원,37.57176971,126.97466278,0,0,183
서대문구,ST-1190,03102,연희삼거리,3102. 연희삼거리,10,서울특별시 서대문구 연희로 113,,37.56799698,126.93165588,0,0,184
광진구,ST-1191,03506,영동대교 북단,3506. 영동대교 북단,10,서울특별시 광진구 자양동 203-22,영동대교 북단,37.53701401,127.06109619,0,0,185
광진구,ST-1192,03507,어린이회관,3507. 어린이회관,31,서울특별시 광진구 능동 465-7,어린이회관,37.54595184,127.07800293,0,0,186
광진구,ST-1193,03508,화양사거리,3508. 화양사거리,7,서울특별시 광진구 화양동 21-6,화양사거리,37.54822159,127.06787872,0,0,187
광진구,ST-1194,03509,세종사이버대학교,3509. 세종사이버대학교,20,서울특별시 광진구 군자동 111-2,세종사이버대학교,37.55341721,127.07319641,0,0,188
성동구,ST-1195,03511,응봉역 1번출구,3511. 응봉역 1번출구,10,서울특별시 성동구 고산자로 123,응봉동 3-10,37.55125046,127.03510284,0,0,189
성동구,ST-1197,03513,상왕십리역 1번출구,3513. 상왕십리역 1번출구,15,서울특별시 성동구 하왕십리동 860-1 ,상왕십리역 1번출구,37.56460953,127.02919769,0,0,190
성동구,ST-1198,03514,왕십리교회옆,3514. 왕십리교회옆,10,서울특별시 성동구 상왕십리동 350-1 ,왕십리교회옆,37.56626129,127.02369690,0,0,191
성동구,ST-1199,03515,서울숲 관리사무소,3515. 서울숲 관리사무소,20,서울특별시 성동구 성수동1가 678-1,서울숲 관리사무소,37.54281616,127.04208374,0,0,192
서대문구,ST-12,00115,마스타 빌딩 앞,115. 마스타 빌딩 앞,15,서울특별시 서대문구 연희로 6,516,37.55893326,126.92711639,0,0,193
종로구,ST-120,00304,광화문역 2번출구 앞,304. 광화문역 2번출구 앞,7,서울특별시 종로구 세종대로 지하172,광화문역 2번출구 앞,37.57211304,126.97757721,0,0,194
성북구,ST-1200,01336,성북3교 위,1336. 성북3교 위,9,서울특별시 성북구 보문로 204,,37.59171295,127.01355743,0,0,195
성북구,ST-1201,01337,돈암성당 옆,1337. 돈암성당 옆,13,서울특별시 성북구 고려대로7길 120 천주교 돈암동 교회,,37.59039307,127.01716614,0,0,196
성북구,ST-1202,01338,용문2교 옆,1338. 용문2교 옆,15,서울 성북구 고려대로7길 24,,37.58701324,127.02092743,0,0,197
성북구,ST-1203,01339,삼성전자서비스 성북센터,1339. 삼성전자서비스 성북센터,9,서울특별시 성북구 월계로 32,,37.61057281,127.03366852,0,0,198
성북구,ST-1204,01340,광운초등학교 앞,1340. 광운초등학교 앞,11,서울특별시 성북구 장위동 134-27,,37.61784363,127.05500031,0,0,199
성북구,ST-1206,01342,성북쉼터 앞,1342. 성북쉼터 앞,10,서울특별시 성북구 성북로21길 32,성북쉼터 앞,37.59261703,126.99793243,0,0,200
성북구,ST-1207,01343,한성대7번출구 앞,1343. 한성대7번출구 앞,8,서울특별시 성북구 동소문로 11,한성대7번출구 앞,37.58924866,127.00737762,0,0,201
성북구,ST-1208,01344,아리랑시네센터 앞,1344. 아리랑시네센터 앞,10,서울특별시 성북구 아리랑로 82,아리랑시네센터 앞,37.60028839,127.01370239,0,0,202
종로구,ST-121,00305,종로구청 옆,305. 종로구청 옆,16,서울특별시 종로구 세종로 84-1,,37.57255936,126.97833252,0,0,203
성북구,ST-1210,01346,길음8골어린이공원 옆,1346. 길음8골어린이공원 옆,10,서울특별시 성북구 길음로13길 22,길음8골어린이공원 옆,37.60897827,127.02024841,0,0,204
성북구,ST-1211,01347,길음래미안아파트817동 상가 앞,1347. 길음래미안아파트817동 상가 앞,10,서울특별시 성북구 길음로 33,길음래미안아파트817동 상가 앞,37.60710526,127.02149963,0,0,205
성북구,ST-1212,01348,성북제일새마을금고 본점 앞,1348. 성북제일새마을금고 본점 앞,12,서울특별시 성북구 길음로 20,성북제일새마을금고 본점 앞,37.60475159,127.02275848,0,0,206
성북구,ST-1213,01349,월계2교 버스정류장 앞,1349. 월계2교 버스정류장 앞,10,서울특별시 성북구 한천로 713 래미안장위퍼스트하이,,37.62140656,127.05197144,0,0,207
성북구,ST-1215,01351,안암2교 옆,1351. 안암2교 옆,8,서울특별시 성북구 안암로 17,SK제삼주유소 앞,37.57944870,127.02419281,0,0,208
성북구,ST-1216,01352,e 편한세상 보문아파트 내,1352. e 편한세상 보문아파트 내,8,서울특별시 성북구 낙산길 255,e 편한세상 보문아파트 내,37.58388138,127.01709747,0,0,209
성북구,ST-1217,01353,금호어울림센터힐 내,1353. 금호어울림센터힐 내,8,서울특별시 성북구 동소문로34길 73,금호어울림센터힐 내,37.60083008,127.02355194,0,0,210
구로구,ST-1218,01956,동아1차APT105동 버스정류장(신도림중학교 방면),1956. 동아1차APT105동 버스정류장(신도림중학교 방면),15,서울특별시 구로구 신도림로 67,도야미리숯불갈비 앞,37.51000977,126.88204956,0,0,211
구로구,ST-1219,01957,구일고등학교 정문,1957. 구일고등학교 정문 ,15,서울특별시 구로구 구일로 90-51,구일고등학교 정문,37.49340057,126.87432861,0,0,212
종로구,ST-122,00306,광화문역 7번출구 앞,306. 광화문역 7번출구 앞,19,서울특별시 종로구 세종대로 지하172,광화문역 7번출구 앞,37.57080841,126.97643280,0,0,213
구로구,ST-1220,01958,강서수도사업소민원센터,1958. 강서수도사업소민원센터,15,서울특별시 구로구 가마산로 272,강서수도사업소민원센터,37.49578094,126.89012146,0,0,214
구로구,ST-1221,01959,구로구의회 앞,1959. 구로구의회 앞,9,서울특별시 구로구 구로동 63-1,,37.49651337,126.88957214,0,0,215
구로구,ST-1222,01960,구로거리공원 동측(신도림역 방면),1960. 구로거리공원 동측(신도림역 방면),10,서울특별시 구로구 공원로 68,화광신문사 앞,37.50284958,126.88948059,0,0,216
구로구,ST-1223,01961,신도림테크노근린공원,1961. 신도림테크노근린공원,15,서울특별시 구로구 구로동 3-42,,37.50818253,126.89133453,0,0,217
구로구,ST-1224,01962,가리봉동주민센터,1962. 가리봉동주민센터,15,서울특별시 구로구 디지털로26길 5,가리봉동주민센터,37.48160172,126.89279938,0,0,218
구로구,ST-1225,01963,디지털단지오거리,1963. 디지털단지오거리,10,서울특별시 금천구 가산로 157,디지털단지오거리,37.47931671,126.89012146,0,0,219
구로구,ST-1226,01964,원메디타운 앞,1964. 원메디타운 앞,10,서울특별시 구로구 경인로 403,원메디타운 앞,37.49789047,126.86450195,0,0,220
구로구,ST-1227,01965,삼환로즈빌아파트 105동 옆,1965. 삼환로즈빌아파트 105동 옆,15,서울특별시 구로구 개봉동 139-4,,37.49724197,126.85912323,0,0,221
구로구,ST-1228,01966,한마을아파트 정문상가,1966. 한마을아파트 정문상가,10,서울특별시 구로구 경인로 382,한마을아파트 정문상가,37.49649811,126.86309814,0,0,222
구로구,ST-1229,01967,참새공원(백곡경노당),1967. 참새공원(백곡경노당),10,서울특별시 구로구 고척로21길 85,참새공원(백곡경노당),37.50513840,126.84433746,0,0,223
종로구,ST-123,00307,서울역사박물관 앞,307. 서울역사박물관 앞,11,서울특별시 종로구 새문안로 55,서울역사박물관 앞,37.56999969,126.97109985,0,0,224
구로구,ST-1230,01968,동인오피스텔 건너편 소공원,1968. 동인오피스텔 건너편 소공원,7,서울특별시 구로구 고척로22길 64,동인오피스텔 건너편 소공원,37.49848175,126.84750366,0,0,225
구로구,ST-1231,01969,궁동생태공원,1969. 궁동생태공원,10,서울특별시 구로구 오리로 1352,궁동생태공원,37.50190353,126.82896423,0,0,226
구로구,ST-1233,01971,오정초교 앞 보도육교,1971. 오정초교 앞 보도육교,10,서울특별시 구로구 경인로2길 10,오청초교 앞 보도육교,37.49072266,126.82639313,0,0,227
구로구,ST-1235,01973,오리로와 서해안도로 교차로 앞,1973. 오리로와 서해안도로 교차로 앞,10,서울특별시 구로구 오리로 1181,오리로와 서해안도로 교차로 앞,37.48859787,126.83649445,0,0,228
구로구,ST-1236,01974,신도림2차e편한세상아파트 203동 앞,1974. 신도림2차e편한세상아파트 203동 앞,9,서울특별시 구로구 신도림로 16,신도림2차e편한세상아파트 203동 앞,37.50518036,126.88253784,0,0,229
구로구,ST-1237,01975,대림역 1번 출입구 밑,1975. 대림역 1번 출입구 밑,10,서울특별시 구로구 도림천로 351,대림역 1번 출입구 밑,37.49256516,126.89475250,0,0,230
구로구,ST-1238,01976,남구로역 5번 출입구 앞,1976. 남구로역 5번 출입구 앞,10,서울특별시 구로구 도림로 지하 7,남구로역 5번 출입구 앞,37.48567963,126.88670349,0,0,231
구로구,ST-1239,01977,천왕역 1번 출입구 앞,1977. 천왕역 1번 출입구 앞,15,서울특별시 구로구 오리로 지하 1154,천왕역 1번 출입구 앞,37.48620987,126.83882141,0,0,232
종로구,ST-124,00308,광화문 S타워 앞,308. 광화문 S타워 앞,31,서울특별시 종로구 새문안로 82,광화문S타워 앞,37.56996918,126.97393799,0,0,233
구로구,ST-1241,01979,구로1동우체국 앞,1979. 구로1동우체국 앞,10,서울특별시 구로구 구일로 64,구로1동우체국 앞,37.49203110,126.87377167,0,0,234
구로구,ST-1243,01981,천왕지구삼거리 앞,1981. 천왕지구삼거리 앞,10,서울특별시 구로구 천왕로 10,천왕이펜하우스5단지 앞,37.47943115,126.84269714,0,0,235
강남구,ST-1245,02380,봉은사로68길 북측,2380. 봉은사로68길 북측,12,서울특별시 강남구 봉은사로 456,삼성동베이직하우스앞,37.51169586,127.04934692,0,0,236
강남구,ST-1246,02381,언주역 3번출구앞,2381. 언주역 3번출구앞,8,서울특별시 강남구 논현로 608,,37.50799942,127.03383636,0,0,237
강남구,ST-1247,02382,역삼동 sk뷰 501동앞,2382. 역삼동 sk뷰 501동앞,6,서울특별시 강남구 역삼로 315-1 개나리SK뷰,,37.50122833,127.05036163,0,0,238
강남구,ST-1248,02383,보금자리정원,2383. 보금자리정원,10,서울특별시 강남구 헌릉로569길 39-6,보금자리정원,37.46632767,127.09488678,0,0,239
강서구,ST-1249,01158,가양역 8번출구,1158. 가양역 8번출구,20,서울특별시 강서구 양천로 지하 485,가양역 8번출구,37.56103516,126.85481262,0,0,240
종로구,ST-125,00309,광화문역 6번출구 옆 B,309. 광화문역 6번출구 옆 B,13,서울특별시 종로구 새문안로 102-2 가로판매대,,37.56996155,126.97615814,0,0,241
강서구,ST-1250,01159,서서울모터리움 앞,1159. 서서울모터리움 앞,20,서울특별시 강서구 양천로53길 30,서서울모터리움앞,37.56585312,126.84659576,0,0,242
강서구,ST-1251,01160,양천향교역 7번출구앞,1160. 양천향교역 7번출구앞,20,서울특별시 강서구 양천로 지하 341,양천향교역 7번출구 앞,37.56768036,126.84089661,0,0,243
강서구,ST-1252,01161,강서면허시험장 앞,1161. 강서면허시험장 앞,10,서울특별시 강서구 남부순환로 171,강서면허시험장앞,37.54969406,126.81966400,0,0,244
강서구,ST-1253,01162,공항초등학교건너편,1162. 공항초등학교건너편,10,서울특별시 강서구 마곡서1로 68,공항초등학교건너편,37.56267929,126.82047272,0,0,245
강서구,ST-1254,01163,방화동강서기동대앞,1163. 방화동강서기동대앞,14,서울특별시 강서구 방화대로34길 65,방화동 강서기동대앞,37.57049942,126.82008362,0,0,246
관악구,ST-1259,02164,관악우체국,2164. 관악우체국,8,서울특별시 관악구 남부순환로 1641,관악우체국,37.48476791,126.93287659,0,0,247
중구,ST-126,00310,청계광장 옆,310. 청계광장 옆,8,서울특별시 중구 세종대로 136,청계광장 옆,37.56887817,126.97747040,0,0,248
관악구,ST-1260,02165,JK장평타워,2165. JK장평타워,10,서울특별시 관악구 남부순환로 1943,JK장평타워,37.47648239,126.96536255,0,0,249
관악구,ST-1262,02167,낙성대역 1번출구,2167. 낙성대역 1번출구,12,서울특별시 관악구 남부순환로 1944,낙성대역 1번출구,37.47629547,126.96495819,0,0,250
